AUTO,TIME,BOARD
false,0.01,-------- bbbbbbbb bbbbbbbb -------- -------w wwwwwww- wwwwwwww --------
false,0.85,-------- bbbbbbbb bbbbb-bb -----b-- -------w wwwwwww- wwwwwwww --------
false,0.02,-------- bbbbbbbb bbbbb-bb -----b-- -------w wwwwwwww wwwwwww- --------
false,0.82,-------- bbbbbbbb b-bbb-bb -b---b-- -------w wwwwwwww wwwwwww- --------
false,0.02,-------- bbbbbbbb b-bbb-bb -b---b-- ------ww wwwwww-w wwwwwww- --------
false,0.78,-------- bbbbbbbb b-bbb-bb -b----b- ------ww wwwwww-w wwwwwww- --------
false,0.03,-------- bbbbbbbb b-bbb-bb -b----b- ------ww wwwwwwww wwwwww-- --------
false,0.76,-------- bbbbbbbb b-b-b-bb -b-b--b- ------ww wwwwwwww wwwwww-- --------
false,0.02,-------- bbbbbbbb b-b-b-bb -b-b--b- -----www wwwww-ww wwwwww-- --------
false,0.71,-------- bbbbbbbb b---b-bb -bbb--b- -----www wwwww-ww wwwwww-- --------
false,0.02,-------- bbbbbbbb b---b-bb -bbb--b- -----www wwwwwwww wwwww--- --------
false,0.67,-------- bbb-bbbb b--bb-bb -bbb--b- -----www wwwwwwww wwwww--- --------
false,0.02,-------- bbb-bbbb b--bb-bb -bbb--b- ----wwww wwww-www wwwww--- --------
false,0.65,-------- bbb-b-bb b--bbbbb -bbb--b- ----wwww wwww-www wwwww--- --------
false,0.03,-------- bbb-b-bb b--bbbbb -bbb--b- ----wwww wwwwwwww wwww---- --------
false,0.60,-------- bbb-b-bb ---bbbbb bbbb--b- ----wwww wwwwwwww wwww---- --------
false,0.01,-------- bbb-b-bb ---bbbbb bbbb--b- ----wwww wwwwwwww www-w--- --------
false,0.58,-------- bbb--bbb ---bbbbb bbbb--b- ----wwww wwwwwwww www-w--- --------
false,0.02,-------- bbb--bbb ---bbbbb bbbb--b- ----wwww wwwwwwww www--w-- --------
false,0.64,-------- -bb--bbb b--bbbbb bbbb--b- ----wwww wwwwwwww www--w-- --------
false,0.02,-------- -bb--bbb b--bbbbb bbbb--b- ----wwww wwwwwwww www---w- --------
false,0.55,-------- -b-b-bbb b--bbbbb bbbb--b- ----wwww wwwwwwww www---w- --------
false,0.02,-------- -b-b-bbb b--bbbbb bbbb--b- ----wwww wwwwwwww www----w --------
false,0.61,-------- -b-b-bbb b--bbbbb bbbb---b ----wwww wwwwwwww www----w --------
false,0.02,-------- -b-b-bbb b--bbbbb bbbb---b ----wwww wwwwwwww www---w- --------
false,0.63,-------- -b-b-bbb -b-bbbbb bbbb---b ----wwww wwwwwwww www---w- --------
false,0.01,-------- -b-b-bbb -b-bbbbb bbbb---b ----wwww wwwwwwww www----w --------
false,0.59,-------- -b-b-bbb -bb-bbbb bbbb---b ----wwww wwwwwwww www----w --------
false,0.02,-------- -b-b-bbb -bb-bbbb bbbb---b ----wwww wwwwwwww www---w- --------
false,0.58,-------- -b-b-bbb -bbb-bbb bbbb---b ----wwww wwwwwwww www---w- --------
false,0.02,-------- -b-b-bbb -bbb-bbb bbbb---b ----wwww wwwwwwww www----w --------
false,0.67,-------- -b-b-bbb -bbbb-bb bbbb---b ----wwww wwwwwwww www----w --------
false,0.02,-------- -b-b-bbb -bbbb-bb bbbb---b ----wwww wwwwwwww www---w- --------
false,0.64,-------- -b-b--bb -bbbbbbb bbbb---b ----wwww wwwwwwww www---w- --------
