AUTO,TIME,BOARD
false,0.01,-------- bbbbbbbb bbbbbbbb -------- -------w wwwwwww- wwwwwwww --------
false,0.63,-------- bbbbbbbb bbbbbb-b ------b- -------w wwwwwww- wwwwwwww --------
false,0.01,-------- bbbbbbbb bbbbbb-b ------b- -------w wwwwwwww wwwwwww- --------
false,1.35,-------- bbbbbbbb bbbbb--b -----bb- -------w wwwwwwww wwwwwww- --------
false,0.00,-------- bbbbbbbb bbbbb--b -----bb- ----w--w wwww-www wwwwwww- --------
false,2.21,-------- bbbbbbbb bbb-b--b ---b-bb- ----w--w wwww-www wwwwwww- --------
false,0.01,-------- bbbbbbbb bbb-b--b ---b-bb- ----w--w wwwwwwww wwww-ww- --------
false,3.84,-------- bbbbbbbb bb--b--b --bb-bb- ----w--w wwwwwwww wwww-ww- --------
false,0.01,-------- bbbbbbbb bb--b--b --bb-bb- -w--w--w w-wwwwww wwww-ww- --------
false,5.44,-------- bbbbbbbb -b--b--b b-bb-bb- -w--w--w w-wwwwww wwww-ww- --------
false,0.01,-------- bbbbbbbb -b--b--b b-bb-bb- -w--w--w wwwwwwww w-ww-ww- --------
false,6.69,-------- bbbbbbbb -b--b--b --bb-bb- bw--w--w wwwwwwww w-ww-ww- --------
true,0.0,-------- bbbbbbbb -b--b--b w-bb-bb- -w--w--w -wwwwwww w-ww-ww- --------
false,6.62,-------- bbbbbb-b -b--b-bb w-bb-bb- -w--w--w -wwwwwww w-ww-ww- --------
false,0.02,-------- bbbbbb-b -b--b-bb w-bb-bb- -w--w--w wwwwwwww --ww-ww- --------
false,4.61,-------- bbbbb--b -b--bbbb w-bb-bb- -w--w--w wwwwwwww --ww-ww- --------
false,0.01,-------- bbbbb--b -b--bbbb w-bb-bb- ww--w--w -wwwwwww --ww-ww- --------
false,3.07,-------- bbb-b--b -b-bbbbb w-bb-bb- ww--w--w -wwwwwww --ww-ww- --------
false,0.01,-------- bbb-b--b -b-bbbbb w-bb-bb- ww--w--w -wwwwwww --ww-w-w --------
false,3.20,-------- bb--b--b -bbbbbbb w-bb-bb- ww--w--w -wwwwwww --ww-w-w --------
false,0.01,-------- bb--b--b -bbbbbbb w-bb-bbw ww--w--- -wwwwwww --ww-w-w --------
true,0.0,-------- bb--b--b -bbbbbb- w-bb-bb- ww--w--b -wwwwwww --ww-w-w --------
true,0.0,-------- bb--b--b -bbbbbb- w-bb-bbw ww--w--- -wwwwww- --ww-w-w --------
false,2.36,-------- bb--b--b -bbbbbb- w-b-bbbw ww--w--- -wwwwww- --ww-w-w --------
false,0.01,-------- bb--b--b -bbbbbb- w-b-bbbw ww--w--- -wwwwwww --ww-w-- --------
false,2.74,-------- bb--b--b -bb-bbb- w-bbbbbw ww--w--- -wwwwwww --ww-w-- --------
false,0.01,-------- bb--b--b -bb-bbb- w-bbbbbw ww--w--w -wwwwww- --ww-w-- --------
false,1.85,-------- bb--b--b -bb-bb-b w-bbbbbw ww--w--w -wwwwww- --ww-w-- --------
false,0.01,-------- bb--b--b -bb-bb-b w-bbbbbw ww--w-ww -wwwww-- --ww-w-- --------
true,0.0,-------- bb--b--b -bb-bb-b w-bbbb-w ww--w--w -wwwwwb- --ww-w-- --------
true,0.0,-------- bb--b--b -bb-bb-b w-bbbb-w ww--w--w -wwww--w --ww-w-- --------
false,1.90,-------- bb--b--b -bb-bbb- w-bbbb-w ww--w--w -wwww--w --ww-w-- --------
false,0.00,-------- bb--b--b -bb-bbb- w-bbbb-w ww--w--w -wwwww-w --ww---- --------
false,1.68,-------- bb--b--b -bb-bb-b w-bbbb-w ww--w--w -wwwww-w --ww---- --------
false,0.01,-------- bb--b--b -bb-bb-b w-bbbb-w ww--w--w -wwwww-w --w-w--- --------
false,1.96,-------- bb--b--b -bb-bbb- w-bbbb-w ww--w--w -wwwww-w --w-w--- --------
false,0.01,-------- bb--b--b -bb-bbbw w-bbbb-- ww--w--w -wwwww-w --w-w--- --------
true,0.0,-------- bb--b--- -bb-bbb- w-bbbb-b ww--w--w -wwwww-w --w-w--- --------
true,0.0,-------- bb--b--- -bb-bbbw w-bbbb-- ww--w--- -wwwww-w --w-w--- --------
false,1.44,-------- bb---b-- -bb-bbbw w-bbbb-- ww--w--- -wwwww-w --w-w--- --------
false,0.01,-------- bb---b-w -bb-bbb- w-bbbb-- ww--w--- -wwwww-w --w-w--- --------
false,2.25,-------- bb---b-w -bb-bbb- w-bbb--- ww--wb-- -wwwww-w --w-w--- --------
false,0.01,-------- bb---b-w -bb-bbb- w-bbb--- ww----w- -wwwww-w --w-w--- --------
false,2.33,-------- bb---b-w -bb-bbb- w-b-b--- ww-b--w- -wwwww-w --w-w--- --------
false,0.01,-------- bb---b-w -bb-bbb- ww--b--- ww----w- -ww-ww-w --w-w--- --------
false,0.79,-------- bb---b-w -b--bbb- wwb-b--- ww----w- -ww-ww-w --w-w--- --------
true,0.0,-------- bb---b-w -b--bbb- w----w-- ww----w- -ww-ww-w --w-w--- --------
true,0.0,-------- bb---b-w -b--b-b- w------- ww----w- -ww-w--w -b------ --------
false,0.01,-------W bb---b-- -b--b-b- w------- ww----w- -ww-w--w -b------ --------
false,22.99,-------W bb------ -b--bbb- w------- ww----w- -ww-w--w -b------ --------
false,0.02,-------W bb------ -b--bbb- w-----w- ww------ -ww-w--w -b------ --------
true,0.0,-------W bb------ -b--bb-- w------- ww----b- -ww-w--w -b------ --------
false,0.02,-------W bb------ -b--bb-- w------- ww----b- -ww-w-w- -b------ --------
true,0.0,-------W bb------ -b--bb-- w------- ww------ -ww-w--- -b----b- --------
false,0.02,-----W-- bb------ -b--bb-- w------- ww------ -ww-w--- -b----b- --------
false,3.01,-----W-- bb------ -b--bb-- w------- ww------ -ww-w--- -b-----b --------
true,0.0,-------- bb------ -b--b--- w------- ww------ -ww-w--- W------b --------
false,4.48,-------- bb------ -b--b--- w------- ww------ -ww-w--- W------- -------B
false,0.01,-------- bb------ -b--b--- w------- ww------ -ww-w--- ------W- -------B
false,5.68,-------- bb------ -b------ w---b--- ww------ -ww-w--- ------W- -------B
false,0.02,-------- bb------ -b------ w---b--- ww------ -ww-w--- W------- -------B
false,4.56,-------- bb------ -b------ w---b--- ww------ -ww-w--- W------B --------
false,0.01,-------- bb------ -b------ w---b--- ww------ Www-w--- -------B --------
false,1.39,-------- bb------ -b------ w---b--- ww------ Www-w--- ---B---- --------
false,0.01,-------- bb------ wb------ ----b--- ww------ Www-w--- ---B---- --------
true,0.0,-------- -b------ -b------ b---b--- ww------ Www-w--- ---B---- --------
true,0.0,-------- -b------ --w----- ----b--- -w------ Www-w--- ---B---- --------
false,4.28,-------- -b------ --w----- ----b--- -w------ Www-w--- -------B --------
false,0.01,-------- -b------ ---w---- ----b--- -w------ Www-w--- -------B --------
false,6.51,-------- -b------ ---w---- -------- -w--b--- Www-w--- -------B --------
true,0.0,-------- -b------ ---w---- ----w--- -w------ Www----- -------B --------
false,3.57,-------- -------- -b-w---- ----w--- -w------ Www----- -------B --------
false,0.01,-------- -------- -b-w---- ----w--- -ww----- Ww------ -------B --------
false,2.53,-------- -------- ---w---- -b--w--- -ww----- Ww------ -------B --------
true,0.0,-------- -------- -w-w---- ----w--- --w----- Ww------ -------B --------
false,3.91,-------- -------- -w-w---- ----w--- --w----B Ww------ -------- --------
false,0.00,-------- -------- -w-w---- ----w--- -ww----B W------- -------- --------
false,4.12,-------- -------- -w-w---- ----w--- -ww-B--- W------- -------- --------
false,0.00,-------- -------- -w-w---- -----w-- -ww-B--- W------- -------- --------
false,3.25,-------- -------- -w-w---- -----w-- -ww--B-- W------- -------- --------
false,0.01,-------- -------- -w-w---- ------w- -ww--B-- W------- -------- --------
false,3.82,-------- -------- -w-w---- ------w- -ww---B- W------- -------- --------
false,0.01,-------- -------- -w-w---- -------w -ww---B- W------- -------- --------
false,2.80,-------- -------- -w-w---- -------w -ww----B W------- -------- --------
false,0.00,-------- -------- -w-w---- ------w- -ww----B W------- -------- --------
false,3.58,-------- -------- -w-w---B ------w- -ww----- W------- -------- --------
false,0.00,-------- -------- -ww----B ------w- -ww----- W------- -------- --------
false,2.60,-------- -------- -ww-B--- ------w- -ww----- W------- -------- --------
false,0.00,-------- -------- -ww-B--- ------w- -ww----- -------W -------- --------
false,2.35,-------- -------- -ww--B-- ------w- -ww----- -------W -------- --------
false,0.00,-------- --w----- -w---B-- ------w- -ww----- -------W -------- --------
true,0.0,-------- --w----- B------- ------w- -ww----- -------W -------- --------
false,0.01,--W----- -------- B------- ------w- -ww----- -------W -------- --------
false,3.68,--W----- -------- -------B ------w- -ww----- -------W -------- --------
false,0.00,--W----W -------- -------- ------w- -ww----- -------- -------- --------
