AUTO,TIME,BOARD
false,0.10,-------- bbbbbbbb bbbbbbbb -------- ----w--- wwww-www wwwwwwww --------
false,0.21,-------- bbbbbbbb bbbbb-bb -----b-- ----w--- wwww-www wwwwwwww --------
false,0.10,-------- bbbbbbbb bbbbb-bb -----b-- -----w-- wwww-www wwwwwwww --------
false,0.19,-------- bbbbbbbb bbbbb-bb ----b--- -----w-- wwww-www wwwwwwww --------
false,0.09,-------- bbbbbbbb bbbbb-bb ----b--- -w---w-- w-ww-www wwwwwwww --------
false,0.19,-------- bbbbbbbb bbbbb-b- ----b--b -w---w-- w-ww-www wwwwwwww --------
false,0.09,-------- bbbbbbbb bbbbb-b- ----b--b ww---w-- --ww-www wwwwwwww --------
false,0.17,-------- bbbbbbbb bb-bb-b- --b-b--b ww---w-- --ww-www wwwwwwww --------
false,0.08,-------- bbbbbbbb bb-bb-b- --b-b--b w-w--w-- --ww-www wwwwwwww --------
false,0.17,-------- bb-bbbbb bbbbb-b- --b-b--b w-w--w-- --ww-www wwwwwwww --------
false,0.09,-------- bb-bbbbb bbbbb-b- --b-b--b w-w---w- --ww-www wwwwwwww --------
false,0.17,-------- bb-bbbb- bbbbb-bb --b-b--b w-w---w- --ww-www wwwwwwww --------
false,0.09,-------- bb-bbbb- bbbbb-bb --b-b--b w-w---w- -www-www w-wwwwww --------
false,0.17,-------- bb-bbbb- b-bbb-bb -bb-b--b w-w---w- -www-www w-wwwwww --------
false,0.08,-------- bb-bbbb- b-bbb-bb -bb-b-wb w-w----- -www-www w-wwwwww --------
false,0.17,-------- bb-bbbb- b-bbb-bb -bb-bb-- w-w----- -www-www w-wwwwww --------
false,0.10,-------- bb-bbbb- b-bbb-bb -bb-bb-- -ww----- -www-www w-wwwwww --------
false,0.18,-------- b--bbbb- bbbbb-bb -bb-bb-- -ww----- -www-www w-wwwwww --------
false,0.08,-------- b--bbbb- bbbbb-bb -bb-bb-- -ww----- -www-www ww-wwwww --------
false,0.16,-------- b--bbbb- -bbbb-bb bbb-bb-- -ww----- -www-www ww-wwwww --------
false,0.08,-------- b--bbbb- -bbbb-bb bbb-bb-- -ww----- wwww-www -w-wwwww --------
false,0.15,-------- b--bbbb- -bbbb-bb bb-bbb-- -ww----- wwww-www -w-wwwww --------
false,0.07,-------- b--bbbb- -bbbb-bb bb-bbb-- -ww----- wwww-www w--wwwww --------
false,0.15,-------- ---bbbb- bbbbb-bb bb-bbb-- -ww----- wwww-www w--wwwww --------
false,0.08,-------- ---bbbb- bbbbb-bb bb-bbb-- -ww---w- wwww-w-w w--wwwww --------
false,0.15,-------- ---bbbb- bbbbb-bb bb-bb--- -ww--bw- wwww-w-w w--wwwww --------
false,0.07,-------- ---bbbb- bbbbb-bb bb-bb--- -ww-w--- wwww-w-w w--wwwww --------
true,0.0,-------- ---bbbb- bbbbb-bb bb-b---- -ww----- wwww---w w--www-w ------B-
false,0.06,-------- ---bbbb- bbbbb-bb bb-b---- -ww----- wwww---w -w-www-w ------B-
false,0.12,-------- ---bbbb- bbbbb-bb bb-b---- -ww----- wwww---w -w-www-w -----B--
false,0.06,-------- ---bbbb- bbbbb-bb bb-b---- w-w----- wwww---w -w-www-w -----B--
true,0.0,-------- ---bbbb- bbbbb-bb bb-b---- wB------ wwww---w -w-ww--w --------
true,0.0,-------- ---bbbb- bbbbb-bb bb-b---- --w----- wwww---w -w-ww--w --------
false,0.12,-------- ---bbbb- bbbbb--b bb-b--b- --w----- wwww---w -w-ww--w --------
false,0.07,-------- ---bbbb- bbbbb--b bb-b--b- --w----- wwww---w w--ww--w --------
