AUTO,TIME,BOARD
false,6.51,-------- bbbbbbbb bbbbbbbb -------- -----w-- wwwww-ww wwwwwwww --------
false,0.00,-------- bbbbbbbb -bbbbbbb b------- -----w-- wwwww-ww wwwwwwww --------
false,6.17,-------- bbbbbbbb -bbbbbbb b------- --w--w-- ww-ww-ww wwwwwwww --------
false,0.00,-------- bbbbbbbb --bbbbbb bb------ --w--w-- ww-ww-ww wwwwwwww --------
false,5.90,-------- bbbbbbbb --bbbbbb bb------ -w---w-- ww-ww-ww wwwwwwww --------
false,0.00,-------- bbbbbbbb --bb-bbb bb--b--- -w---w-- ww-ww-ww wwwwwwww --------
true,0.0,-W------ b-bbbbbb --bb-bbb b---b--- -----w-- ww-ww-ww wwwwwwww --------
false,0.00,-W------ -bbbbbbb --bb-bbb b---b--- -----w-- ww-ww-ww wwwwwwww --------
false,5.32,-------- --bbbbbb --bb-bbb b----W-- -----w-- ww-ww-ww wwwwwwww --------
false,0.00,-------- --bbbbbb --bb-b-b b----Wb- -----w-- ww-ww-ww wwwwwwww --------
true,0.0,-------- --bbbbbb --bb-b-b b------W -----w-- ww-ww-ww wwwwwwww --------
true,0.0,-------- --bbbbbb --bb-b-- b------- -----w-b ww-ww-ww wwwwwwww --------
true,0.0,-------- --bbbbbb --bb-b-- b------w -----w-- ww-ww-w- wwwwwwww --------
false,0.00,-------- --bbbbbb --bb-b-- -------w b----w-- ww-ww-w- wwwwwwww --------
true,0.0,-------- --bbbbbb --bb-b-- w------w -----w-- -w-ww-w- wwwwwwww --------
false,0.00,-------- --bbbbbb --bbb--- w------w -----w-- -w-ww-w- wwwwwwww --------
false,4.83,-------- --bbbbbb --bbb--- w------w ---w-w-- -w--w-w- wwwwwwww --------
false,0.00,-------- --bbbb-b --bbb-b- w------w ---w-w-- -w--w-w- wwwwwwww --------
false,4.52,-------- --bbbb-b --bbb-b- w------w ---www-- -w----w- wwwwwwww --------
false,0.00,-------- --bbbb-b --bbbb-- w------w ---www-- -w----w- wwwwwwww --------
false,3.82,-------- --bbbb-b --bbbb-- w------w ---www-- ww----w- -wwwwwww --------
false,0.00,-------- --bbbbb- --bbbb-- w------w ---www-- ww----w- -wwwwwww --------
false,3.54,-------- --bbbbb- w-bbbb-- -------w ---www-- ww----w- -wwwwwww --------
false,0.00,-------- --bbbb-- w-bbbbb- -------w ---www-- ww----w- -wwwwwww --------
false,3.04,-------- --bbbb-- w-bbbbb- -------w ---www-- w-w---w- -wwwwwww --------
false,0.00,-------- --bbbb-- wb-bbbb- -------w ---www-- w-w---w- -wwwwwww --------
true,0.0,--W----- ---bbb-- ---bbbb- -------w ---www-- w-w---w- -wwwwwww --------
false,0.00,--W----- ---bbb-- ---bbb-- ------bw ---www-- w-w---w- -wwwwwww --------
true,0.0,--W----- ---bbb-- ---bbb-- -----w-- ---www-- w-w---w- -wwwwwww --------
false,0.00,--W----- ---bb-b- ---bbb-- -----w-- ---www-- w-w---w- -wwwwwww --------
true,0.0,--W----- ---bb--w ---bb--- -------- ---www-- w-w---w- -wwwwwww --------
false,0.00,--W----- ---bb--w ---b---- ----b--- ---www-- w-w---w- -wwwwwww --------
false,0.24,--W-W--- ---b---w ---b---- -------- ---w-w-- w-w---w- -wwwwwww --------
false,0.00,--W-W--- ----b--w ---b---- -------- ---w-w-- w-w---w- -wwwwwww --------
false,0.06,--W----- -------w --W----- -------- ---w-w-- w-w---w- -wwwwwww --------
