AUTO,TIME,BOARD
false,0.50,-------- bbbbbbbb bbbbbbbb -------- -------w wwwwwww- wwwwwwww --------
false,0.00,-------- bbbbbbbb bb-bbbbb --b----- -------w wwwwwww- wwwwwwww --------
false,1.00,-------- bbbbbbbb bb-bbbbb --b----- -------w wwwwwwww wwwwwww- --------
false,0.00,-------- bbbbbbbb bb-bbb-b --b---b- -------w wwwwwwww wwwwwww- --------
false,1.95,-------- bbbbbbbb bb-bbb-b --b---b- -----w-w wwwww-ww wwwwwww- --------
false,0.00,-------- bbbbbbbb bb-bbb-b ------b- --b--w-w wwwww-ww wwwwwww- --------
true,0.0,-------- bbbbbbbb bb-bbb-b --w---b- -----w-w ww-ww-ww wwwwwww- --------
false,0.00,-------- bbbbbbbb bb-bb--b --w--bb- -----w-w ww-ww-ww wwwwwww- --------
true,0.0,-----W-- bbbbb-bb bb-bb--b --w---b- -------w ww-ww-ww wwwwwww- --------
false,0.00,-----W-- bbbbb-bb bb-bb--- --w---bb -------w ww-ww-ww wwwwwww- --------
true,0.0,-----W-W bbbbb-b- bb-bb--- --w---b- -------- ww-ww-ww wwwwwww- --------
false,0.00,-----W-W bbbbb-b- bbb-b--- --w---b- -------- ww-ww-ww wwwwwww- --------
false,6.04,-----WW- bbbbb-b- bbb-b--- --w---b- -------- ww-ww-ww wwwwwww- --------
true,0.0,-----WW- bbbbb-b- bb--b--- ------b- --b----- ww-ww-ww wwwwwww- --------
false,2.51,-----W-- bbbbb--- bb--b--- -------- W------- ww-ww-ww wwwwwww- --------
false,0.00,-----W-- bbb-b--- bb-bb--- -------- W------- ww-ww-ww wwwwwww- --------
false,12.63,-----W-- bbb-b--- bb-bb--- -------- W------- ww-wwwww wwwww-w- --------
false,0.00,-----W-- bb--b--- bbbbb--- -------- W------- ww-wwwww wwwww-w- --------
false,13.17,W------- bb--b--- bbbbb--- -------- W------- ww-wwwww wwwww-w- --------
false,0.00,W------- bb---b-- bbbbb--- -------- W------- ww-wwwww wwwww-w- --------
false,10.76,W------- bb---b-- bbbbb--- -------- W------- wwwwwwww ww-ww-w- --------
false,0.00,W------- bb---b-- -bbbb--- b------- W------- wwwwwwww ww-ww-w- --------
false,0.11,-------- -b---b-- Wbbbb--- b------- W------- wwwwwwww ww-ww-w- --------
false,0.00,-------- -b---b-- Wb-bb--- b-b----- W------- wwwwwwww ww-ww-w- --------
true,0.0,-------- -b---b-- ---bb--- b------- W-W----- wwwwwwww ww-ww-w- --------
false,0.00,-------- -b--b--- ---bb--- b------- W-W----- wwwwwwww ww-ww-w- --------
false,0.16,-------- ----b--- ----b--- -------- --WW---- wwwwwwww ww-ww-w- --------
false,0.00,-------- ----b--- -------- ----b--- --WW---- wwwwwwww ww-ww-w- --------
false,1.20,-------- ----b--- -------- ----b--- --WW---w wwwwwww- ww-ww-w- --------
false,0.00,-------- -----b-- -------- ----b--- --WW---w wwwwwww- ww-ww-w- --------
false,0.83,-------- -----b-- -------- ----b--- --WW--ww wwwwww-- ww-ww-w- --------
false,0.00,-------- -------- -----b-- ----b--- --WW--ww wwwwww-- ww-ww-w- --------
false,0.41,-------- -------- -----b-- ----b--- --WW--ww wwwwwww- ww-ww--- --------
false,0.00,-------- -------- -----b-- ---b---- --WW--ww wwwwwww- ww-ww--- --------
false,0.02,-------- -------- -------W -------- --W---ww wwwwwww- ww-ww--- --------
