AUTO,TIME,BOARD
false,0.27,-------- bbbbbbbb bbbbbbbb -------- ---w---- www-wwww wwwwwwww --------
false,0.01,-------- bbbbbbbb bbbbbbb- -------b ---w---- www-wwww wwwwwwww --------
false,0.24,-------- bbbbbbbb bbbbbbb- -------b --ww---- ww--wwww wwwwwwww --------
false,0.01,-------- bbbbbbbb bbbbbb-- ------bb --ww---- ww--wwww wwwwwwww --------
false,0.21,-------- bbbbbbbb bbbbbb-- ------bb -www---- w---wwww wwwwwwww --------
false,0.01,-------- bbbbbbbb bbbbbb-- -------b -www--b- w---wwww wwwwwwww --------
true,0.0,-------- bbbbbbbb bbbbbb-- ------wb -www---- w---ww-w wwwwwwww --------
true,0.0,-------- bbbbbbbb bbbbbb-- -----b-- -www---- w---ww-w wwwwwwww --------
false,0.20,-------- bbbbbbbb bbbbbb-- -----b-- -www---- w-w-ww-w ww-wwwww --------
false,0.02,-------- bbbbbbbb -bbbbb-- b----b-- -www---- w-w-ww-w ww-wwwww --------
false,0.23,-------- bbbbbbbb -bbbbb-- b----b-- w-ww---- w-w-ww-w ww-wwwww --------
false,0.01,-------- bbbbbbbb -b-bbb-- b-b--b-- w-ww---- w-w-ww-w ww-wwwww --------
false,0.17,W------- -bbbbbbb ---bbb-- b----b-- w--w---- w-w-ww-w ww-wwwww --------
false,0.01,W------- -bbbbbbb ---bbb-- b------- w--w-b-- w-w-ww-w ww-wwwww --------
false,0.13,W------- -bbbbbbb ---bbb-- b----w-- w--w---- w-w-w--w ww-wwwww --------
true,0.0,W------- -bbbbbbb ---bb--- b------- w--w-b-- w-w-w--w ww-wwwww --------
true,0.0,W------- -bbbbbbb w--bb--- -------- ---w-b-- w-w-w--w ww-wwwww --------
false,0.02,W------- -bbbbbbb w--bb--- -------- ---w---- w-w-wb-w ww-wwwww --------
false,0.12,W------- -bbbbbbb w--bb--- -------- ---w-w-- w-w-w--w ww-ww-ww --------
false,0.02,W------- -bbbbbb- w--bb--b -------- ---w-w-- w-w-w--w ww-ww-ww --------
false,0.13,-------- Wbbbbbb- w--bb--b -------- ---w-w-- w-w-w--w ww-ww-ww --------
false,0.01,-------- Wbbbbbb- w--bb--- -------b ---w-w-- w-w-w--w ww-ww-ww --------
false,0.12,-------- Wbbbbbb- w--bb--- -------b ---w--w- w-w-w--w ww-ww-ww --------
false,0.02,-------- Wbbbbbb- w--b---- ----b--b ---w--w- w-w-w--w ww-ww-ww --------
false,0.11,-------- Wbbbbbb- w--b---- ----b--b ---w---w w-w-w--w ww-ww-ww --------
false,0.02,-------- Wbbbbbb- w--b---- ---b---b ---w---w w-w-w--w ww-ww-ww --------
true,0.0,-------- Wbbbbbb- w--b---w ---b---- ---w---- w-w-w--w ww-ww-ww --------
true,0.0,-------- Wbbbbbb- w--b---w -------- -------- w---w--w w--ww-ww -B------
false,0.11,-------- Wbbbbbb- w--b---w -------- -------- -w--w--w w--ww-ww -B------
false,0.02,-------- Wbbbbbb- w--b---w -------- -B------ ----w--w w--ww-ww --------
false,0.10,-------- Wbbbbbb- w--b---w -------- -B------ ----w--w w-w-w-ww --------
false,0.02,-------- Wbbbbbb- w------w ---b---- -B------ ----w--w w-w-w-ww --------
false,0.11,-------- Wbbbbbb- w------w ---b---- -B------ w---w--w --w-w-ww --------
false,0.02,-------- Wbbbbbb- w------w ---b---- -----B-- w---w--w --w-w-ww --------
false,0.10,-------- Wbbbbbb- w------w ---b---- ----wB-- w------w --w-w-ww --------
true,0.0,-------- Wbbbbbb- w------w ---b---- -------- -------w -----Bww --------
true,0.0,-------- Wbbbbbb- w------w ---b---- -------- -------w ----w--w --------
false,0.01,-------- Wbbbbbb- w------w -------- ---b---- -------w ----w--w --------
false,0.07,-------- Wbbbbbb- w------w -------- ---b---- -------w -----w-w --------
false,0.01,-------- Wbbbbbb- w------w -------- -------- ---b---w -----w-w --------
false,0.06,-------- Wbbbbbb- w------w -------- -------- ---b---w ----w--w --------
false,0.01,-------- Wbbbbbb- w------w -------- -------- -------w ---bw--w --------
true,0.0,-------- Wbbbbbb- w------w -------- -------- -------w --w----w --------
false,0.01,-------- Wbbbb-b- w----b-w -------- -------- -------w --w----w --------
false,0.06,W------- -bbbb-b- w----b-w -------- -------- -------w --w----w --------
false,0.01,W------- -bbb--b- w---bb-w -------- -------- -------w --w----w --------
false,0.05,-W------ -bbb--b- w---bb-w -------- -------- -------w --w----w --------
false,0.02,-W------ -bbb---- w---bbbw -------- -------- -------w --w----w --------
false,0.06,-------- --bb---- w---bbbw -------- -------- -------w -Ww----w --------
false,0.01,-------- --bb---- w----bbw ----b--- -------- -------w -Ww----w --------
false,0.05,-------- --bb---- w----bbw -W--b--- -------- -------w --w----w --------
false,0.01,-------- --bb---- w----bbw -W------ ----b--- -------w --w----w --------
false,0.05,-------- w-bb---- -----bbw -W------ ----b--- -------w --w----w --------
false,0.01,-------- w-bb---- -----b-w -W----b- ----b--- -------w --w----w --------
true,0.0,-------- w-bb---- -----b-w -------W ----b--- -------w --w----w --------
false,0.00,-------- w-bb---- -----b-w -------W -------- ----b--w --w----w --------
false,0.05,-------- w-bb---- -----b-w -------- -------W ----b--w --w----w --------
false,0.01,-------- w-bb---- -----b-w -------- -------W -------w --w-b--w --------
false,0.06,-------- w-bb---- -----b-w -------- W------- -------w --w-b--w --------
false,0.01,-------- w-bb---- -----b-w -------- W------- -------w --w----w ----B---
false,0.05,-------- w-bb---- -----b-w -------- -------- -------w --w----w W---B---
false,0.01,-------- w-bb---- -----b-w -------- -------- -------w --w----w W------B
false,0.06,W------- --bb---- -----b-w -------- -------- -------w --w----w W------B
false,0.01,W------- --bb---- ------bw -------- -------- -------w --w----w W------B
true,0.0,W------- --bb---- -----w-- -------- -------- -------w --w----w W------B
false,0.01,W------- ---b---- --b--w-- -------- -------- -------w --w----w W------B
false,0.04,------W- ---b---- --b--w-- -------- -------- -------w --w----w W------B
false,0.01,------W- ---b---- -----w-- --b----- -------- -------w --w----w W------B
false,0.06,------W- ---b---- ------w- --b----- -------- -------w --w----w W------B
false,0.01,------W- --b----- ------w- --b----- -------- -------w --w----w W------B
false,0.05,------W- --b----- ------w- --b----- -------- ------w- --w----w W------B
true,0.0,------W- --b----- ------w- --b----- -------- -------- -------- W-B-----
false,0.03,------W- --b----- ------w- --b----- -------- -------- -------- ------W-
false,0.01,------W- --b----- ------w- ---b---- -------- -------- -------- ------W-
false,0.03,-------- --b---W- ------w- ---b---- -------- -------- -------- ------W-
false,0.00,-------- ------W- --b---w- ---b---- -------- -------- -------- ------W-
false,0.03,------W- -------- --b---w- ---b---- -------- -------- -------- ------W-
false,0.00,------W- -------- --b---w- -------- ---b---- -------- -------- ------W-
false,0.03,-------- ------W- --b---w- -------- ---b---- -------- -------- ------W-
false,0.01,-------- ------W- --b---w- -------- -------- ---b---- -------- ------W-
false,0.02,-------- ----W--- --b---w- -------- -------- ---b---- -------- ------W-
false,0.01,-------- ----W--- --b---w- -------- -------- -------- ---b---- ------W-
false,0.02,-------- -------- --b---w- ----W--- -------- -------- ---b---- ------W-
false,0.00,-------- -------- -b----w- ----W--- -------- -------- ---b---- ------W-
false,0.02,-------- -------- -b----w- -------- ----W--- -------- ---b---- ------W-
false,0.00,-------- -------- ------w- -b------ ----W--- -------- ---b---- ------W-
false,0.02,-------- ------w- -------- -b------ ----W--- -------- ---b---- ------W-
false,0.01,-------- ------w- -------- --b----- ----W--- -------- ---b---- ------W-
false,0.01,------W- -------- -------- --b----- ----W--- -------- ---b---- ------W-
false,0.01,------W- -------- -------- --b----- ----W--- -------- -------- ---B--W-
false,0.00,------W- -------- --W----- -------- ----W--- -------- -------- --------
